price;distance
42983;20110
20499;35242
45879;4751
38920;20582
26995;40832
34994;57865
38410;42274
26750;59291
19515;106280
36500;56802
32398;33607
27896;45578
13995;121049
36690;29114
37999;47501
36771;31912
36999;19248
44700;17657
38988;46649
35998;31872
41750;4489
39500;45567
37995;6072
37997;19995
33980;20445
37320;23875
34998;39412
31225;36027
35298;46061
38995;21928
35900;24747
11995;82689
36998;44813
38497;7722
43290;30573
33500;76467
32995;2192
35390;53750
39500;14725
35988;23739
37950;39897
41988;26180
35880;33685
35995;40904
36995;55353
35998;19051
27280;42880
22900;106360
38999;27386
38955;31862
34490;41929
43991;24107
34990;40017
36995;34727
37998;39594
35985;51040
26988;67672
45999;1766
35900;25160
28944;52265
34997;36071
38495;49495
35990;47019
36990;34991
35995;55585
39999;15763
36700;38573
46867;4306
47900;5360
46504;9530
38999;27907
36488;32613
33995;48405
46888;6986
32494;66186
36790;54623
42998;4957
35230;56510
37492;37081
36251;54057
42117;25468
13998;84020
33990;25547
35000;84937
34995;40942
40910;33245
34541;45254
41609;4407
40788;4481
36900;36635
36480;23548
35695;51195
38235;35564
39977;16579
41000;28132
40900;4759
39983;10092
44750;18560
34987;42819
45990;5293
45998;4246
39583;31209
20900;62695
28497;32310
36250;36081
27994;63354
35999;28903
34745;6263
40000;25132
34900;33628
33990;27344
35495;37043
40998;29124
38988;32077
39652;30714
36988;36040
39000;28784
40788;45342
27900;54062
34220;30017
14998;84101
35000;41254
43885;30749
40998;39366
45999;9684
40997;34263
45992;14229
39795;14523
38900;30250
38593;49670
20985;71637
47981;3827
38999;38944
33495;59668
41763;29432
39964;11676
35395;55742
42695;17020
37998;41391
33899;45487
47584;6987
37431;59628
42900;6273
34995;60680
21750;122245
35997;74440
36977;20904
33750;56897
36595;58424
25500;98319
44991;16750
40588;7232
36230;62857
36998;13934
42920;4606
38858;49792
15995;91538
37999;13707
39888;30626
39000;42462
46900;5229
40815;389
40000;26312
37995;10063
37995;50475
42504;19344
14999;103354
38988;18972
36995;37070
39350;25664
43166;4782
28170;62856
36877;25084
44494;4803
13750;94212
38693;17281
38500;21789
29977;40928
45788;4798
42800;4422
37991;25610
38429;36896
38895;32794
37955;25995
23995;35794
39999;9682
33990;59257
42000;4690
35999;19375
16513;39969
40491;3785
37490;31457
40872;5395
37092;14239
45993;4967
36900;4466
26999;64541
39980;22381
38962;49155
36995;33116
42986;5637
21485;66922
37740;30096
36049;4603
46900;8820
38500;36518
39800;20880
37968;42658
37500;31681
39000;24692
38888;26674
10995;124244
37000;46364
33990;29395
36914;55828
34995;62024
36682;28696
40974;31871
39963;44396
37248;33660
37990;42928
38988;35864
37999;42854
35500;46134
7995;104955
36299;21805
37999;42887
36258;35095
19500;93688
39900;7750
39950;29890
51900;3899
35995;50270
34990;36135
38995;8538
40500;19815
38719;21302
36996;3649
39999;19106
33991;48779
37995;20772
36990;38588
46993;7555
46477;12
39000;31422
36163;4235
40980;554
38995;37027
37991;48025
38792;10331
44800;5181
37995;43640
47195;99
41900;4514
34888;7432
17995;103950
35983;30286
34995;48717
37595;48644
45997;16742
39995;19864
34333;56264
33900;56600
37877;30440
36590;44004
25691;92000
38888;45060
46500;5017
39791;32430
45991;15437
46900;7596
36981;26474
24400;76051
25999;73803
38800;36787
28888;56386
37747;46331
39693;23975
38291;21459
40998;86
32888;64313
27000;62004
43991;19320
35590;56558
35900;30000
41000;9619
46994;8511
38488;49000
39991;18854
38795;44818
47000;4388
29995;25144
6995;159525
28900;23470
35885;29337
39999;20632
36998;25600
33987;57258
36990;65490
40881;29614
29900;51615
34347;52984
37989;28224
14985;115131
37590;32851
33595;45441
42590;40497
41333;4338
39888;32586
36992;31911
38997;44310
34988;64370
37990;45169
39900;15009
35999;32481
33900;27397
38755;21489
29955;43566
38295;18460
39944;34852
46900;4699
23775;63062
34900;29031
47983;9651
37650;32502
33989;49525
26901;43890
36918;31477
39900;45387
33997;56814
39991;9498
38543;46935
37975;18065
40984;24966
46994;4152
40752;27198
33995;39379
38510;30968
46720;13231
19500;103929
35995;44119
34995;64767
47344;21
38988;11058
5995;163880
34998;27419
37800;39650
34998;37370
38995;25229
38190;44050
31995;28855
31995;101052
36590;45725
39500;27637
46999;4627
40000;17241
36650;40707
45950;9492
17000;72562
39888;31700
24900;60575
35755;55997
38980;43929
42989;4822
35850;18802
18350;92904
36590;46008
40995;19767
27855;50561
41291;4155
19987;108000
27900;55885
33877;51442
38995;34198
37755;49143
35998;30580
21451;64193
36999;32791
26999;63868
38975;34569
46976;6193
38951;59948
35999;53570
37988;15410
31500;62596
46890;2744
30000;53800
36790;44192
36991;3704
35999;21623
40554;39520
47000;22385
34995;57336
8995;154963
45995;9880
38495;6952
41500;33134
31475;35296
34990;43273
46802;13582
39700;26375
40500;38339
19991;27072
38777;6429
40875;9280
37991;31599
40995;20716
36950;42666
38499;21091
37477;48105
44160;99
32995;30317
37293;15790
15806;91738
20988;75500
35987;41142
38978;28087
17995;89792
42962;24743
19500;106554
38190;14953
14998;108732
40998;27054
36995;17818
39000;21834
36995;28215
39221;37033
41500;30805
41800;27962
35988;9014
26795;77085
35985;28455
38950;35985
36417;30752
27100;48524
36988;28536
37230;52913
47297;13940
35998;31942
38800;29640
36888;44075
37700;34296
13995;136592
39750;36447
41999;4531
37990;33756
34999;48090
36879;4602
37995;30874
37995;16675
12515;50537
41999;4646
36755;39631
43558;4200
34995;55953
46995;9438
19999;52418
39300;32257
44998;14900
33950;25226
34881;14996
41195;19335
39475;41875
43990;26683
36488;30755
39534;28491
41711;22931
40777;13766
41498;22076
33999;4788
46677;19241
41998;4629
36593;49426
33978;59978
34900;49796
39551;29599
37388;36160
23495;43098
36975;43726
33891;52263
36990;43554
40480;10693
40565;35873
47777;2532
41000;15234
39950;24895
45993;21222
39995;25885
35595;77414
26345;86636
36995;42310
35990;63088
32195;81755
36500;30880
38950;30647
17999;71977
27000;83439
36995;7447
51552;5350
42843;19070
42900;21035
28500;65454
22210;82606
41899;8831
34900;46500
32995;45445
38999;36976
36977;30612
40691;35134
25999;50805
31000;51883
26858;62840
23995;102947
43897;1478
23980;62962
38495;43230
28995;59958
46485;4299
38948;37622
16725;78106
40995;9000
43525;15201
40340;8368
38981;19788
36999;24703
36990;44566
37830;23377
41588;3977
43489;4471
34990;40454
34968;48587
37995;49639
43495;4566
41000;16491
39000;23388
39750;37150
41999;6456
29250;56574
36890;18642
39449;39792
48250;4410
36290;61990
43000;22830
35995;34175
10995;168178
32508;76214
37577;56972
34995;30588
41777;4257
33995;66983
37494;22563
37980;50205
41574;31891
40999;22522
46995;4997
37565;3743
41312;35433
47507;4504
37494;24355
46592;11232
37968;50265
35990;34610
39295;21834
37543;38751
15991;108860
40798;38092
47736;6
44114;20154
25476;63697
36988;31419
35998;34661
36449;14709
17900;74852
38495;36062
46995;5303
39972;31850
36995;31327
42963;24511
37998;19307
38416;13790
34995;69747
46983;11774
39250;35508
36490;68756
46588;4450
37555;47628
38445;14340
32777;92435
35998;34969
41000;8032
44897;15339
15998;100158
17777;113611
32479;29124
47500;4490
46891;4594
28677;65321
37998;10994
38592;49995
18995;99067
41263;36717
36990;34906
18993;107718
39995;18465
35621;44195
36974;34526
39888;26446
25997;117329
39877;17393
36800;25692
47888;6006
36995;54812
34900;51762
39995;34846
41000;10941
36995;46390
38801;58736
41895;6191
28974;59339
37300;26322
37995;33207
38995;39436
35000;50867
39988;22481
36989;38318
27759;54588
10988;46832
45000;31057
29800;20137
38170;28283
36500;29986
38991;57779
39960;41101
41816;27373
28888;63811
42994;13
37900;24907
14900;77626
21999;54830
39000;9925
36742;50094
47499;4711
41895;6791
35900;42382
35991;56751
38490;46050
40988;6953
37995;6550
40988;6980
34899;52667
40175;35642
43976;3361
36999;47635
28881;36564
47000;3084
35998;39485
39988;17128
41000;18956
39990;28104
40577;37040
40475;33939
37985;30945
36290;44649
36775;31103
28399;70089
38900;33022
36485;36696
41900;4580
38999;31935
38000;7838
39995;30317
40995;27454
46777;4857
38000;28009
51991;1461
30000;31285
40915;35751
41900;4765
40333;9829
36500;34826
41500;35089
37995;35684
44500;24447
29900;52453
36995;47803
41000;13836
39777;30830
33995;65135
38444;47349
34999;52176
35777;79527
37064;32858
34990;17520
40898;19627
36900;49102
41950;4555
33981;96425
35497;66035
38599;25388
27995;75648
39915;39662
48000;1750
51991;2028
41257;10525
39995;37566
42000;7837
38850;7037
39793;38174
15999;119768
6495;208678
37588;32567
42990;43909
42547;23336
35970;49577
23881;28789
39495;52756
39888;33089
35999;86324
41459;41187
37551;27613
39991;33540
47898;3811
47900;3492
39000;47043
38357;29330
41695;16803
35995;36550
12995;142841
34989;14314
38995;50321
8995;116266
40699;30582
33999;35100
39998;12808
47824;6227
41897;24139
41940;35170
39500;18891
45577;22080
36947;49656
38756;30781
35500;55971
42883;15941
35995;38366
36930;49963
46598;13737
35993;43390
31900;24698
36000;50099
40000;39837
36990;21000
33989;65751
39988;30253
37599;42104
40903;40465
34995;54697
38900;43465
48900;4964
47900;4366
26888;59272
33997;49607
48555;10538
40975;2822
49000;3171
30888;30417
34900;20520
14995;96788
40995;23113
38998;56075
35000;27780
32880;32404
18999;65853
43688;3414
40488;41933
39975;40666
39585;1488
39891;59043
10500;99120
43997;5809
35995;61935
41500;17492
37491;30934
43660;20079
41994;4528
47900;4842
35994;32481
39895;47816
38900;27085
35042;52047
33000;42440
23995;17825
43780;4301
47775;2805
19995;73500
36991;50175
41598;27802
42467;7478
37317;33297
38900;27268
37950;30125
21495;44649
38222;11268
47888;10071
41999;4674
33795;53312
41489;41802
39000;43106
35666;58852
26555;95390
36998;27583
41191;43021
38900;44498
46576;15685
36750;30676
43985;4493
28995;48982
39800;33773
40994;48882
41845;6161
27995;45710
26988;90449
37995;14577
36995;67709
35999;16801
37995;21393
42414;29036
48900;9029
47045;4934
48487;4232
41645;6845
37000;47216
41500;43037
47500;4128
39995;31730
41229;20969
35000;46613
10997;78295
38604;28205
28633;45118
38998;12695
41900;17530
35900;53113
32490;51491
37494;44337
47500;4324
37800;50002
34430;63157
38995;52935
37875;29035
43472;17419
40987;37796
38557;49551
38992;26438
42999;6175
38440;60866
37745;6104
49888;688
44454;2005
38900;28655
35995;43940
37990;16928
39900;25268
37745;6390
47777;3943
37991;15381
35995;28453
35800;47553
30544;53366
15188;86235
47976;4731
36530;34881
27547;52595
46900;8181
37985;40930
38990;45083
41888;30504
31881;20033
35950;56189
38450;24611
35995;53195
31977;14059
21500;75300
34990;40987
28985;74475
40000;24731
39991;13068
33850;3000
38688;28681
36500;39642
41995;27688
37333;42265
36574;34843
43494;4888
41985;33067
37895;58834
37880;23280
38989;33924
38900;29797
20990;90435
39887;37176
33528;77452
40588;34204
32900;38719
29917;34697
37995;67734
40900;31527
42415;7915
41788;9135
43989;4764
20000;26421
29800;54382
42997;27246
40900;36585
30995;26955
38995;46017
34850;28877
37688;53846
39991;30037
36999;24818
43490;20605
36995;34442
38811;26591
40661;26103
29764;41961
47440;4601
37953;50394
40400;51320
41987;35192
39995;27068
33988;31235
39593;39056
47691;4895
39850;36079
38999;46338
43190;15940
34940;67152
12000;84730
30995;45082
37995;28605
47485;4421
39968;5789
49000;4253
39900;18784
29988;32322
25000;108899
37500;48141
49000;4304
24888;101670
36900;32132
38500;35730
41997;7051
39995;12181
38999;29936
41591;25461
33395;21116
27888;65823
36000;40322
37985;29231
34995;67153
47900;3099
44000;16232
38900;31340
48045;4482
40967;40059
38998;37505
39900;46646
41377;30004
40988;24944
48500;16945
43980;30399
42979;24332
40508;39028
29991;40472
38499;22245
44500;4490
42500;9946
17991;93187
41800;13804
39784;21972
30500;52230
48000;9628
35950;47690
38994;30098
35996;21017
21999;71401
40596;20188
28437;85383
18995;58579
40991;8895
39998;13234
38327;44154
37900;26489
39890;48891
41977;4904
39991;45330
41980;8645
48995;7265
32999;103287
47250;8027
39900;20195
23900;37549
25889;20036
40950;24597
39993;4573
31490;101875
46500;21569
39990;27851
31497;18042
39233;5295
47973;20392
42999;5023
39900;29044
47495;4861
41498;34343
43433;16493
37981;48851
38983;42455
41891;31428
47999;5226
36995;75959
48200;190
41500;33311
42440;4792
39990;15480
40983;49951
37988;9942
39980;50197
42777;9870
42398;24331
42500;23528
39552;38894
38910;19656
48888;9368
48500;4794
39999;45647
32983;46464
41498;34882
39717;48754
39893;7212
38999;31936
43000;4855
37988;10244
46945;7731
37995;21250
36467;49082
38996;36202
36995;45109
36250;42399
33473;34724
47954;13532
38500;81190
35994;49525
40900;26145
41595;36989
42495;28695
9995;68550
37900;36950
39800;8440
31500;22109
38991;17710
35850;39276
36998;33642
39000;38037
44895;7625
42795;24432
38997;29958
36900;34974
39840;24569
37995;36033
41599;28001
47968;10249
34740;46538
37934;42396
41991;21456
36490;51766
27996;37301
39993;12488
40515;41292
38995;28419
43588;11713
47249;19468
41888;34478
40288;49026
42798;28837
39990;21000
30000;37815
41900;24821
20998;69406
37797;31003
40997;35827
39000;28699
37869;46734
39888;48232
29995;60822
41047;42386
37945;9472
40832;19707
22990;74726
35988;41140
38900;4242
40991;5559
29995;52346
34590;4507
39988;13483
36900;35746
42995;4433
41615;38872
38995;19187
38977;26685
39332;15147
41988;31642
28490;87324
42261;29017
38495;39492
41200;7970
42998;4220
37500;28740
36300;54921
41999;6010
48030;3772
27990;85468
37999;34552
37988;11958
42363;28555
47887;4273
48393;6350
29990;39069
40995;35335
37988;12107
41711;33024
37995;44657
37999;26201
37990;23236
39991;30586
41813;35497
45872;28834
36990;12256
40479;15560
31488;43776
41990;35122
40395;12966
34991;38829
35850;19465
41980;17601
41945;29661
35885;46188
42980;37229
47999;2436
39900;26201
41380;36040
40897;36248
38891;15385
36237;44957
31595;20230
31055;26736
39495;22970
38527;31098
36195;55371
41500;37911
39900;28528
47898;4573
6799;198148
36750;26300
39795;16430
33799;34083
48144;4881
35995;51257
25995;79533
39995;39793
41997;36442
27906;40539
39689;10682
38988;30624
15999;121388
